 player_id |        player_name         | team_id |         team_name         |  season   | player_goals | team_total_goals | share_pct 
     19243 | Diego Costa                |    9906 | Atlético Madrid           | 2012/2013 |           10 |               65 |      15.4
    239807 | Saido Berahino             |    8659 | West Bromwich Albion      | 2015/2016 |            6 |               39 |      15.4
    530859 | Leroy Sane                 |   10189 | FC Schalke 04             | 2015/2016 |            8 |               52 |      15.4
    196484 | Luis Muriel                |    9888 | Lecce                     | 2011/2012 |            6 |               39 |      15.4
     30924 | Franck Ribery              |    9823 | FC Bayern Munich          | 2011/2012 |           12 |               78 |      15.4
     36051 | Christoph Dabrowski        |    9911 | VfL Bochum                | 2008/2009 |            6 |               39 |      15.4
    248154 | Cas Peters                 |    8526 | De Graafschap             | 2015/2016 |            6 |               39 |      15.4
     46808 | Javi Guerra                |   10281 | Real Valladolid           | 2012/2013 |            8 |               52 |      15.4
     42425 | Davide Moscardelli         |    8533 | Chievo Verona             | 2010/2011 |            6 |               39 |      15.4
     31199 | Stefan Kiessling           |    8178 | Bayer 04 Leverkusen       | 2014/2015 |           10 |               65 |      15.4
     30829 | Wayne Rooney               |   10260 | Manchester United         | 2010/2011 |           12 |               78 |      15.4
     26151 | Kevin Mirallas             |    8668 | Everton                   | 2014/2015 |            8 |               52 |      15.4
     38827 | Amauri                     |   10167 | Parma                     | 2013/2014 |            9 |               59 |      15.3
     30960 | Emmanuel Adebayor          |    9825 | Arsenal                   | 2008/2009 |           11 |               72 |      15.3
     73167 | Henrik Mkhitaryan          |    9789 | Borussia Dortmund         | 2015/2016 |           13 |               85 |      15.3
     38551 | Joseba Llorente            |   10205 | Villarreal CF             | 2009/2010 |            9 |               59 |      15.3
    129944 | Marco Reus                 |    9789 | Borussia Dortmund         | 2015/2016 |           13 |               85 |      15.3
     42041 | Emanuele Calaio            |    8551 | Siena                     | 2008/2009 |            5 |               33 |      15.2
    150250 | Pedro Rodriguez            |    8634 | FC Barcelona              | 2013/2014 |           15 |               99 |      15.2
     42873 | Andreas Ivanschitz         |    9905 | 1. FSV Mainz 05           | 2012/2013 |            7 |               46 |      15.2
     33468 | Stephane Sessegnon         |    8472 | Sunderland                | 2011/2012 |            7 |               46 |      15.2
    300623 | Roberto Torres             |    8371 | CA Osasuna                | 2013/2014 |            5 |               33 |      15.2
     95082 | Eric Maxim Choupo-Moting   |    8165 | 1. FC Nürnberg            | 2009/2010 |            5 |               33 |      15.2
    157729 | Gylfi Sigurdsson           |   10003 | Swansea City              | 2011/2012 |            7 |               46 |      15.2
     41411 | Alessandro Matri           |    9885 | Juventus                  | 2011/2012 |           10 |               66 |      15.2
     45220 | Alejandro Daro Gomez       |    8524 | Atalanta                  | 2015/2016 |            7 |               46 |      15.2
    303089 | Alexy Bosetti              |    9831 | OGC Nice                  | 2013/2014 |            5 |               33 |      15.2
    154232 | Grzegorz Krychowiak        |    9837 | Stade de Reims            | 2012/2013 |            5 |               33 |      15.2
    128732 | Jonathas                   |    8560 | Real Sociedad             | 2015/2016 |            7 |               46 |      15.2
    210146 | Benjamin Jeannot           |    8689 | FC Lorient                | 2015/2016 |            7 |               46 |      15.2
     34106 | Luis Fabiano               |    8302 | Sevilla FC                | 2010/2011 |           10 |               66 |      15.2
     41294 | David Barral               |    9869 | Real Sporting de Gijón    | 2010/2011 |            5 |               33 |      15.2
     42664 | Abdelkader Ghezzal         |    8551 | Siena                     | 2008/2009 |            5 |               33 |      15.2
     39393 | Houssine Kharja            |    8551 | Siena                     | 2008/2009 |            5 |               33 |      15.2
     71602 | Claudio Beauvue            |    9747 | En Avant de Guingamp      | 2013/2014 |            5 |               33 |      15.2
     23185 | Graham Alexander           |    8191 | Burnley                   | 2009/2010 |            7 |               46 |      15.2
     26330 | Jimmy Briand               |    9747 | En Avant de Guingamp      | 2015/2016 |            8 |               53 |      15.1
     51553 | Daniel Sturridge           |    8559 | Bolton Wanderers          | 2010/2011 |            8 |               53 |      15.1
     37446 | Ivan Sanchez Riki          |    9783 | RC Deportivo de La Coruña | 2008/2009 |            8 |               53 |      15.1
    109280 | Sloan Privat               |    9747 | En Avant de Guingamp      | 2015/2016 |            8 |               53 |      15.1
     25496 | Dimitri Payet              |    8592 | Olympique de Marseille    | 2013/2014 |            8 |               53 |      15.1
    155738 | Adem Ljajic                |    8535 | Fiorentina                | 2012/2013 |           11 |               73 |      15.1
    129391 | Javier Pastore             |    9847 | Paris Saint-Germain       | 2011/2012 |            8 |               53 |      15.1
     41475 | Alessandro Diamanti        |    8654 | West Ham United           | 2009/2010 |            8 |               53 |      15.1
    195199 | Nicola Sansone             |    7943 | Sassuolo                  | 2015/2016 |            8 |               53 |      15.1
    254308 | Florian Thauvin            |    8592 | Olympique de Marseille    | 2013/2014 |            8 |               53 |      15.1
    150330 | Jose Maria Callejon        |    9875 | Napoli                    | 2014/2015 |           11 |               73 |      15.1
     49939 | Arturo Vidal               |    9885 | Juventus                  | 2012/2013 |           11 |               73 |      15.1
     47194 | Anthony Pilkington         |    9850 | Norwich City              | 2011/2012 |            8 |               53 |      15.1
     38573 | Angel Lafita               |    9783 | RC Deportivo de La Coruña | 2008/2009 |            8 |               53 |      15.1
     26440 | Timmy Simons               |    8165 | 1. FC Nürnberg            | 2012/2013 |            6 |               40 |      15.0
    131991 | Floyd Ayite                |    7794 | SC Bastia                 | 2014/2015 |            6 |               40 |      15.0
     40093 | Per Nilsson                |    8165 | 1. FC Nürnberg            | 2012/2013 |            6 |               40 |      15.0
     38699 | Giuseppe Rossi             |    8581 | Levante UD                | 2015/2016 |            6 |               40 |      15.0
    282770 | Mauro Icardi               |    8636 | Inter                     | 2013/2014 |            9 |               60 |      15.0
    193441 | Lorenzo Insigne            |    9875 | Napoli                    | 2015/2016 |           12 |               80 |      15.0
     46468 | Chahir Belghazouani        |    8576 | AC Ajaccio                | 2012/2013 |            6 |               40 |      15.0
     30646 | Roque Santa Cruz           |    9864 | Málaga CF                 | 2013/2014 |            6 |               40 |      15.0
     26195 | Ludovic Obraniak           |    9827 | Girondins de Bordeaux     | 2012/2013 |            6 |               40 |      15.0
     97470 | Lex Immers                 |   10235 | Feyenoord                 | 2014/2015 |            6 |               40 |      15.0
     25496 | Dimitri Payet              |    8654 | West Ham United           | 2015/2016 |           10 |               67 |      14.9
    184822 | Fabio Borini               |    8472 | Sunderland                | 2013/2014 |            7 |               47 |      14.9
     33028 | Aritz Aduriz               |   10267 | Valencia CF               | 2010/2011 |           10 |               67 |      14.9
     15403 | Edin Dzeko                 |    8456 | Manchester City           | 2011/2012 |           14 |               94 |      14.9
    212645 | Riccardo Saponara          |    8534 | Empoli                    | 2014/2015 |            7 |               47 |      14.9
     38382 | Mohammed Tchite            |    8696 | Racing Santander          | 2008/2009 |            7 |               47 |      14.9
    184138 | Antoine Griezmann          |    8560 | Real Sociedad             | 2010/2011 |            7 |               47 |      14.9
     32764 | Raul Tamudo                |    8560 | Real Sociedad             | 2010/2011 |            7 |               47 |      14.9
     41542 | Antonio Floro Flores       |    7943 | Sassuolo                  | 2013/2014 |            7 |               47 |      14.9
    169865 | Martin Braithwaite         |    9941 | Toulouse FC               | 2013/2014 |            7 |               47 |      14.9
    459499 | Yoshinori Muto             |    9905 | 1. FSV Mainz 05           | 2015/2016 |            7 |               47 |      14.9
    287231 | Jairo                      |    9905 | 1. FSV Mainz 05           | 2015/2016 |            7 |               47 |      14.9
    102572 | Adrian Colunga             |    8394 | Real Zaragoza             | 2009/2010 |            7 |               47 |      14.9
     33762 | Angel Javier Arizmendi     |    8394 | Real Zaragoza             | 2009/2010 |            7 |               47 |      14.9
     97487 | Davide Lanzafame           |   10167 | Parma                     | 2009/2010 |            7 |               47 |      14.9
     26344 | Bafetimbi Gomis            |   10003 | Swansea City              | 2015/2016 |            7 |               47 |      14.9
     36076 | Maik Franz                 |    9810 | Eintracht Frankfurt       | 2009/2010 |            7 |               47 |      14.9
     39902 | Zvjezdan Misimovic         |    8721 | VfL Wolfsburg             | 2009/2010 |           10 |               67 |      14.9
     37576 | Javier Saviola             |    9864 | Málaga CF                 | 2012/2013 |            8 |               54 |      14.8
     39045 | Szabolcs Huszti            |    9904 | Hannover 96               | 2012/2013 |            9 |               61 |      14.8
     26777 | Brede Hangeland            |    9879 | Fulham                    | 2010/2011 |            8 |               54 |      14.8
     30646 | Roque Santa Cruz           |    9864 | Málaga CF                 | 2012/2013 |            8 |               54 |      14.8
    150832 | Gaizka Toquero             |    8315 | Athletic Club de Bilbao   | 2009/2010 |            8 |               54 |      14.8
     30618 | Steven Gerrard             |    8650 | Liverpool                 | 2009/2010 |            9 |               61 |      14.8
     37139 | Dirk Kuyt                  |    8650 | Liverpool                 | 2009/2010 |            9 |               61 |      14.8
     31989 | Jermaine Beckford          |    8668 | Everton                   | 2010/2011 |            8 |               54 |      14.8
     32748 | Antonio Cassano            |    8636 | Inter                     | 2012/2013 |            8 |               54 |      14.8
     24624 | Marcelo Zalayeta           |    9875 | Napoli                    | 2008/2009 |            5 |               34 |      14.7
    212893 | Kevin Volland              |    8226 | TSG 1899 Hoffenheim       | 2013/2014 |           11 |               75 |      14.7
     39494 | Zlatko Dedic               |    9911 | VfL Bochum                | 2009/2010 |            5 |               34 |      14.7
     37521 | Stefano Guberti            |    9882 | Sampdoria                 | 2010/2011 |            5 |               34 |      14.7
     40636 | Luis Suarez                |    8634 | FC Barcelona              | 2014/2015 |           17 |              116 |      14.7
    184138 | Antoine Griezmann          |    8560 | Real Sociedad             | 2012/2013 |           10 |               68 |      14.7
    242308 | Dong-Won Ji                |    8406 | FC Augsburg               | 2012/2013 |            5 |               34 |      14.7
     99031 | Zoran Tosic                |    8722 | 1. FC Köln                | 2009/2010 |            5 |               34 |      14.7
     26472 | Michael Bradley            |    9788 | Borussia Mönchengladbach  | 2008/2009 |            6 |               41 |      14.6
     56686 | Gonzalo Castro             |    8661 | RCD Mallorca              | 2011/2012 |            6 |               41 |      14.6
     34433 | Sylvan Ebanks-Blake        |    8602 | Wolverhampton Wanderers   | 2010/2011 |            7 |               48 |      14.6
     41194 | Cedric Barbosa             |    4087 | Évian Thonon Gaillard FC  | 2011/2012 |            6 |               41 |      14.6
     41175 | David Ngog                 |    9837 | Stade de Reims            | 2014/2015 |            7 |               48 |      14.6
    362198 | Eder Citadin Martins       |    9882 | Sampdoria                 | 2012/2013 |            6 |               41 |      14.6
     25819 | Raffael                    |    8177 | Hertha BSC Berlin         | 2011/2012 |            6 |               41 |      14.6
    116772 | Thomas Mueller             |    9823 | FC Bayern Munich          | 2010/2011 |           12 |               82 |      14.6
    201664 | Nathan Redmond             |    9850 | Norwich City              | 2015/2016 |            6 |               41 |      14.6
     46120 | Nordin Amrabat             |    9864 | Málaga CF                 | 2014/2015 |            7 |               48 |      14.6
    503149 | Rodrigue Casimir Ninga     |   10249 | Montpellier Hérault SC    | 2015/2016 |            7 |               48 |      14.6
     75619 | Pedro Rios                 |    8305 | Getafe CF                 | 2010/2011 |            7 |               48 |      14.6
    354491 | Khalid Boutaib             |    6391 | GFC Ajaccio               | 2015/2016 |            6 |               41 |      14.6
    150770 | Miku                       |    8305 | Getafe CF                 | 2010/2011 |            7 |               48 |      14.6
     26344 | Bafetimbi Gomis            |    9748 | Olympique Lyonnais        | 2011/2012 |            7 |               48 |      14.6
    562267 | Anwar El-Ghazi             |    8593 | Ajax                      | 2014/2015 |            6 |               41 |      14.6
     39109 | Charlie Adam               |   10194 | Stoke City                | 2014/2015 |            7 |               48 |      14.6
     31921 | Gareth Bale                |    8633 | Real Madrid CF            | 2013/2014 |           15 |              103 |      14.6
     50345 | Adrian Ramos               |    8177 | Hertha BSC Berlin         | 2011/2012 |            6 |               41 |      14.6
     17855 | Edouard Duplan             |    9908 | FC Utrecht                | 2014/2015 |            7 |               48 |      14.6
     24843 | Jimmy Bullard              |    8667 | Hull City                 | 2009/2010 |            6 |               41 |      14.6
     23225 | Stephen Hunt               |    8667 | Hull City                 | 2009/2010 |            6 |               41 |      14.6
    541557 | Jony                       |    9869 | Real Sporting de Gijón    | 2015/2016 |            6 |               41 |      14.6
     38435 | Fabien Camus               |   10242 | ES Troyes AC              | 2012/2013 |            7 |               48 |      14.6
    141161 | Julian Schieber            |    8165 | 1. FC Nürnberg            | 2010/2011 |            7 |               48 |      14.6
     30834 | Arjen Robben               |    9823 | FC Bayern Munich          | 2010/2011 |           12 |               82 |      14.6
    108572 | David Lomban               |   10268 | Elche CF                  | 2014/2015 |            6 |               41 |      14.6
     25005 | Paul Scharner              |    8528 | Wigan Athletic            | 2009/2010 |            6 |               41 |      14.6
     30638 | Miroslav Klose             |    9823 | FC Bayern Munich          | 2008/2009 |           11 |               76 |      14.5
     30496 | Mladen Petric              |    9790 | Hamburger SV              | 2009/2010 |            8 |               55 |      14.5
     38398 | Juan Arango                |    8661 | RCD Mallorca              | 2008/2009 |            8 |               55 |      14.5
     30853 | Fernando Torres            |    8650 | Liverpool                 | 2010/2011 |            9 |               62 |      14.5
     38458 | Gonzalo Rodriguez          |    8535 | Fiorentina                | 2014/2015 |           10 |               69 |      14.5
     27326 | Mario Gomez                |    9823 | FC Bayern Munich          | 2009/2010 |           10 |               69 |      14.5
    562267 | Anwar El-Ghazi             |    8593 | Ajax                      | 2015/2016 |           12 |               83 |      14.5
    660165 | Milot Rashica              |    8277 | Vitesse                   | 2015/2016 |            8 |               55 |      14.5
     43319 | Jakub Blaszczykowski       |    9789 | Borussia Dortmund         | 2012/2013 |           12 |               83 |      14.5
     30876 | Tim Cahill                 |    8668 | Everton                   | 2008/2009 |            9 |               62 |      14.5
    116772 | Thomas Mueller             |    9823 | FC Bayern Munich          | 2013/2014 |           14 |               97 |      14.4
     26166 | Karim Benzema              |    8633 | Real Madrid CF            | 2010/2011 |           15 |              104 |      14.4
     32343 | Markus Neumayr             |   10199 | FC Luzern                 | 2015/2016 |            5 |               35 |      14.3
     37459 | David Silva                |   10267 | Valencia CF               | 2009/2010 |            9 |               63 |      14.3
     26437 | Jefferson Farfan           |   10189 | FC Schalke 04             | 2009/2010 |            8 |               56 |      14.3
     25957 | Igor de Camargo            |    9788 | Borussia Mönchengladbach  | 2010/2011 |            7 |               49 |      14.3
     75489 | Aaron Ramsey               |    9825 | Arsenal                   | 2013/2014 |           10 |               70 |      14.3
     18733 | Pablo Barrientos           |    8530 | Catania                   | 2013/2014 |            5 |               35 |      14.3
     25773 | Ivan Rakitic               |   10189 | FC Schalke 04             | 2009/2010 |            8 |               56 |      14.3
     30714 | Francesco Totti            |    8686 | Roma                      | 2014/2015 |            8 |               56 |      14.3
     45744 | Adrian Lopez               |    9906 | Atlético Madrid           | 2011/2012 |            8 |               56 |      14.3
     31244 | Cicero                     |    8177 | Hertha BSC Berlin         | 2008/2009 |            7 |               49 |      14.3
    102699 | Foued Kadir                |    9851 | Stade Rennais FC          | 2013/2014 |            7 |               49 |      14.3
     30727 | Alessandro Del Piero       |    9885 | Juventus                  | 2010/2011 |            8 |               56 |      14.3
     24002 | James McFadden             |    8658 | Birmingham City           | 2009/2010 |            6 |               42 |      14.3
     31073 | Cristian Benitez           |    8658 | Birmingham City           | 2009/2010 |            6 |               42 |      14.3
    243439 | Thomas Bruns               |    9791 | Heracles Almelo           | 2015/2016 |            7 |               49 |      14.3
    360560 | Oussama Tannane            |    9791 | Heracles Almelo           | 2015/2016 |            7 |               49 |      14.3
     26535 | Kennedy Bakircioglu        |    8696 | Racing Santander          | 2010/2011 |            6 |               42 |      14.3
    358127 | Leo Baptistao              |    8370 | Rayo Vallecano            | 2014/2015 |            7 |               49 |      14.3
     40758 | Gael Danic                 |    7794 | SC Bastia                 | 2015/2016 |            5 |               35 |      14.3
     32763 | Alberto Luque,21           |    9864 | Málaga CF                 | 2008/2009 |            8 |               56 |      14.3
    112119 | Charlison Benschop         |    8521 | Stade Brestois 29         | 2012/2013 |            5 |               35 |      14.3
     41269 | Alessio Cerci              |    8535 | Fiorentina                | 2010/2011 |            7 |               49 |      14.3
     37767 | Giuseppe Sculli            |   10233 | Genoa                     | 2008/2009 |            8 |               56 |      14.3
     32627 | Steven Fletcher            |    8472 | Sunderland                | 2014/2015 |            5 |               35 |      14.3
    169721 | Connor Wickham             |    8472 | Sunderland                | 2014/2015 |            5 |               35 |      14.3
    166019 | Wahbi Khazri               |    7794 | SC Bastia                 | 2012/2013 |            7 |               49 |      14.3
     51553 | Daniel Sturridge           |    8650 | Liverpool                 | 2012/2013 |           10 |               70 |      14.3
     30646 | Roque Santa Cruz           |    8603 | Real Betis Balompié       | 2011/2012 |            7 |               49 |      14.3
    115847 | Hiroshi Kiyotake           |    9904 | Hannover 96               | 2014/2015 |            6 |               42 |      14.3
     46757 | Julien Feret               |    9851 | Stade Rennais FC          | 2011/2012 |            5 |               35 |      14.3
     95257 | Jakob Jantscher            |   10199 | FC Luzern                 | 2015/2016 |            5 |               35 |      14.3
     31304 | Alessandro Rosina          |    8551 | Siena                     | 2012/2013 |            5 |               35 |      14.3
     24854 | Simone Vergassola          |    8551 | Siena                     | 2009/2010 |            6 |               42 |      14.3
     42664 | Abdelkader Ghezzal         |    8551 | Siena                     | 2009/2010 |            6 |               42 |      14.3
     27657 | Sergio Floccari            |    8543 | Lazio                     | 2010/2011 |            8 |               56 |      14.3
     25537 | Marouane Chamakh           |    9826 | Crystal Palace            | 2013/2014 |            5 |               35 |      14.3
     41365 | Etienne Capoue             |    9941 | Toulouse FC               | 2012/2013 |            7 |               49 |      14.3
     38848 | Milivoje Novakovic         |    8722 | 1. FC Köln                | 2011/2012 |            6 |               42 |      14.3
     34035 | Matias Emilio Delgado      |    9931 | FC Basel                  | 2015/2016 |            7 |               49 |      14.3
    384376 | Renato Steffen             |    9931 | FC Basel                  | 2015/2016 |            7 |               49 |      14.3
     43372 | Piti                       |    7878 | Granada CF                | 2013/2014 |            5 |               35 |      14.3
     11685 | Antonio Candreva           |    8543 | Lazio                     | 2014/2015 |           10 |               70 |      14.3
    230190 | Felipe Anderson            |    8543 | Lazio                     | 2014/2015 |           10 |               70 |      14.3
     30892 | Stewart Downing            |   10252 | Aston Villa               | 2010/2011 |            7 |               49 |      14.3
     42091 | Jedaias Capucho Neves      |    8529 | Cagliari                  | 2009/2010 |            8 |               56 |      14.3
     34602 | Ruud van Nistelrooy        |    9790 | Hamburger SV              | 2010/2011 |            7 |               49 |      14.3
     38216 | Jonathan Pitroipa          |    9851 | Stade Rennais FC          | 2011/2012 |            5 |               35 |      14.3
     34633 | Nene                       |    8529 | Cagliari                  | 2010/2011 |            6 |               42 |      14.3
     26437 | Jefferson Farfan           |   10189 | FC Schalke 04             | 2013/2014 |            9 |               64 |      14.1
     95078 | Toni Kroos                 |    8178 | Bayer 04 Leverkusen       | 2009/2010 |            9 |               64 |      14.1
     30991 | Rodrigo Palacio            |    8636 | Inter                     | 2014/2015 |            9 |               64 |      14.1
     27234 | Martin Harnik              |   10269 | VfB Stuttgart             | 2010/2011 |            9 |               64 |      14.1
     25772 | Zdravko Kuzmanovic         |   10269 | VfB Stuttgart             | 2010/2011 |            9 |               64 |      14.1
    164684 | James Rodriguez            |    9829 | AS Monaco                 | 2013/2014 |            9 |               64 |      14.1
     31906 | Salomon Kalou              |    8455 | Chelsea                   | 2010/2011 |           10 |               71 |      14.1
    363333 | Dele Alli                  |    8586 | Tottenham Hotspur         | 2015/2016 |           10 |               71 |      14.1
     37550 | Hugo Almeida               |    8697 | SV Werder Bremen          | 2008/2009 |            9 |               64 |      14.1
    212645 | Riccardo Saponara          |    8534 | Empoli                    | 2015/2016 |            6 |               43 |      14.0
     37489 | Nino                       |    8371 | CA Osasuna                | 2011/2012 |            6 |               43 |      14.0
    212893 | Kevin Volland              |    8226 | TSG 1899 Hoffenheim       | 2012/2013 |            6 |               43 |      14.0
     79253 | Marco Sau                  |    8529 | Cagliari                  | 2014/2015 |            7 |               50 |      14.0
     75192 | Pedro Leon                 |    8305 | Getafe CF                 | 2009/2010 |            8 |               57 |      14.0
     37474 | Manu del Moral             |    8305 | Getafe CF                 | 2009/2010 |            8 |               57 |      14.0
    102572 | Adrian Colunga             |    8305 | Getafe CF                 | 2012/2013 |            6 |               43 |      14.0
     37459 | David Silva                |    8456 | Manchester City           | 2014/2015 |           12 |               86 |      14.0
     38131 | Alejandro Alfaro           |    8661 | RCD Mallorca              | 2012/2013 |            6 |               43 |      14.0
     30840 | Rafael van der Vaart       |    9790 | Hamburger SV              | 2012/2013 |            6 |               43 |      14.0
     41157 | Giovani dos Santos         |    8661 | RCD Mallorca              | 2012/2013 |            6 |               43 |      14.0
    105919 | Nacer Barazite             |    9908 | FC Utrecht                | 2015/2016 |            8 |               57 |      14.0
    113836 | Danny Welbeck              |    8472 | Sunderland                | 2010/2011 |            6 |               43 |      14.0
    242709 | Roberto Firmino            |    8226 | TSG 1899 Hoffenheim       | 2014/2015 |            7 |               50 |      14.0
     31292 | Yoan Gouffran              |   10261 | Newcastle United          | 2013/2014 |            6 |               43 |      14.0
    428947 | Santi Mina                 |    9910 | RC Celta de Vigo          | 2014/2015 |            7 |               50 |      14.0
     25075 | Craig Gardner              |    8472 | Sunderland                | 2012/2013 |            6 |               43 |      14.0
     71605 | Anthony Modeste            |    8226 | TSG 1899 Hoffenheim       | 2014/2015 |            7 |               50 |      14.0
     23291 | Kevin Doyle                |    8602 | Wolverhampton Wanderers   | 2011/2012 |            6 |               43 |      14.0
     36086 | Matthias Lehmann           |    8152 | FC St. Pauli              | 2010/2011 |            5 |               36 |      13.9
     30352 | Kieran Richardson          |    8472 | Sunderland                | 2008/2009 |            5 |               36 |      13.9
     33588 | Haris Medunjanin           |   10281 | Real Valladolid           | 2009/2010 |            5 |               36 |      13.9
     49939 | Arturo Vidal               |    9885 | Juventus                  | 2013/2014 |           11 |               79 |      13.9
    489288 | Renato Tapia               |    8611 | FC Twente                 | 2014/2015 |            5 |               36 |      13.9
    154280 | Jordan Ayew                |    9874 | FC Sochaux-Montbéliard    | 2013/2014 |            5 |               36 |      13.9
     26199 | Roy Contout                |    9874 | FC Sochaux-Montbéliard    | 2013/2014 |            5 |               36 |      13.9
    181995 | Roberto Soriano            |    9882 | Sampdoria                 | 2013/2014 |            5 |               36 |      13.9
     27696 | Stefano Okaka Chuka        |    9882 | Sampdoria                 | 2013/2014 |            5 |               36 |      13.9
    103866 | Adamo Coulibaly            |    8588 | RC Lens                   | 2014/2015 |            5 |               36 |      13.9
     36086 | Matthias Lehmann           |    8722 | 1. FC Köln                | 2014/2015 |            5 |               36 |      13.9
    101969 | Dame N'Doye                |    8667 | Hull City                 | 2014/2015 |            5 |               36 |      13.9
    127945 | Marcel Risse               |    8722 | 1. FC Köln                | 2014/2015 |            5 |               36 |      13.9
     36410 | Nicklas Bendtner           |    9825 | Arsenal                   | 2008/2009 |           10 |               72 |      13.9
    148315 | Christian Benteke          |    8650 | Liverpool                 | 2015/2016 |            9 |               65 |      13.8
    158263 | Dorlan Pabon               |    8603 | Real Betis Balompié       | 2012/2013 |            8 |               58 |      13.8
     41468 | Juan Mata                  |   10260 | Manchester United         | 2014/2015 |            9 |               65 |      13.8
    215384 | Ross Barkley               |    8668 | Everton                   | 2015/2016 |            8 |               58 |      13.8
    304733 | Hakan Calhanoglu           |    8178 | Bayer 04 Leverkusen       | 2014/2015 |            9 |               65 |      13.8
     30728 | David Trezeguet            |    9885 | Juventus                  | 2009/2010 |            8 |               58 |      13.8
     30443 | Renato                     |    8302 | Sevilla FC                | 2008/2009 |            8 |               58 |      13.8
    108808 | Mario Balotelli            |    8456 | Manchester City           | 2011/2012 |           13 |               94 |      13.8
     71560 | Sidney Sam                 |    8178 | Bayer 04 Leverkusen       | 2013/2014 |            8 |               58 |      13.8
     38822 | Julio Baptista             |    8686 | Roma                      | 2008/2009 |            9 |               65 |      13.8
    163670 | Ivan Perisic               |    8636 | Inter                     | 2015/2016 |            7 |               51 |      13.7
    246438 | Gerard Moreno              |   10205 | Villarreal CF             | 2014/2015 |            7 |               51 |      13.7
     95955 | Andre Ayew                 |    8592 | Olympique de Marseille    | 2014/2015 |           10 |               73 |      13.7
    248689 | Michy Batshuayi            |    8592 | Olympique de Marseille    | 2014/2015 |           10 |               73 |      13.7
    150250 | Pedro Rodriguez            |    8634 | FC Barcelona              | 2010/2011 |           13 |               95 |      13.7
     35990 | Mohamed Zidan              |    9905 | 1. FSV Mainz 05           | 2011/2012 |            7 |               51 |      13.7
    246575 | Raheem Sterling            |    8650 | Liverpool                 | 2014/2015 |            7 |               51 |      13.7
     38717 | Mirko Vucinic              |    9885 | Juventus                  | 2012/2013 |           10 |               73 |      13.7
    358127 | Leo Baptistao              |    8370 | Rayo Vallecano            | 2012/2013 |            7 |               51 |      13.7
     30840 | Rafael van der Vaart       |    9790 | Hamburger SV              | 2013/2014 |            7 |               51 |      13.7
     38216 | Jonathan Pitroipa          |    9851 | Stade Rennais FC          | 2012/2013 |            7 |               51 |      13.7
     34574 | Damien Duff                |    9879 | Fulham                    | 2009/2010 |            6 |               44 |      13.6
     46104 | Dries Mertens              |    9875 | Napoli                    | 2013/2014 |           11 |               81 |      13.6
     27665 | David Di Michele           |    8654 | West Ham United           | 2008/2009 |            6 |               44 |      13.6
     34543 | Carlton Cole               |    8654 | West Ham United           | 2010/2011 |            6 |               44 |      13.6
    189192 | Aleix Vidal                |    9865 | UD Almería                | 2013/2014 |            6 |               44 |      13.6
     26347 | Frederic Piquionne         |    8654 | West Ham United           | 2010/2011 |            6 |               44 |      13.6
     36615 | Yaya Toure                 |    8456 | Manchester City           | 2010/2011 |            8 |               59 |      13.6
    198566 | Luis Alberto               |    9783 | RC Deportivo de La Coruña | 2015/2016 |            6 |               44 |      13.6
    113836 | Danny Welbeck              |   10260 | Manchester United         | 2013/2014 |            9 |               66 |      13.6
     41890 | Claudio Marchisio          |    9885 | Juventus                  | 2011/2012 |            9 |               66 |      13.6
    166019 | Wahbi Khazri               |    7794 | SC Bastia                 | 2013/2014 |            6 |               44 |      13.6
     73999 | Marco Parolo               |   10167 | Parma                     | 2013/2014 |            8 |               59 |      13.6
     36554 | Marcel Heller              |    8262 | SV Darmstadt 98           | 2015/2016 |            6 |               44 |      13.6
     43310 | Nabil Baha                 |    9864 | Málaga CF                 | 2009/2010 |            6 |               44 |      13.6
     32728 | Robert Snodgrass           |    9850 | Norwich City              | 2012/2013 |            6 |               44 |      13.6
     46289 | Imanol Agirretxe           |    8560 | Real Sociedad             | 2013/2014 |            8 |               59 |      13.6
    212867 | Heung-Min Son              |    9790 | Hamburger SV              | 2011/2012 |            5 |               37 |      13.5
    299886 | Kevin Lasagna              |  208931 | Carpi                     | 2015/2016 |            5 |               37 |      13.5
     46836 | Pape Kouli Diop            |    8581 | Levante UD                | 2013/2014 |            5 |               37 |      13.5
     35608 | Afonso Alves,24            |    8549 | Middlesbrough             | 2008/2009 |            5 |               37 |      13.5
     26181 | Samir Nasri                |    9825 | Arsenal                   | 2010/2011 |           10 |               74 |      13.5
     46621 | Nabil El Zhar              |    8581 | Levante UD                | 2013/2014 |            5 |               37 |      13.5
     31304 | Alessandro Rosina          |    9804 | Torino                    | 2008/2009 |            5 |               37 |      13.5
     38751 | Ricardo Oliveira           |    8603 | Real Betis Balompié       | 2008/2009 |            7 |               52 |      13.5
     39474 | Robert Acquafresca         |    9857 | Bologna                   | 2011/2012 |            5 |               37 |      13.5
    241825 | Francisco Alcacer          |   10267 | Valencia CF               | 2013/2014 |            7 |               52 |      13.5
     34633 | Nene                       |    8529 | Cagliari                  | 2013/2014 |            5 |               37 |      13.5
    297579 | Diego Rolan                |    9827 | Girondins de Bordeaux     | 2015/2016 |            7 |               52 |      13.5
    178812 | Andre Schuerrle            |    9905 | 1. FSV Mainz 05           | 2009/2010 |            5 |               37 |      13.5
